year,country1,country2,n_speeches,freq1,freq2,score
2013,BEL,LTU,2,4,4,4.0
2017,LTU,NZL,2,4,4,4.0
2017,HUN,MKD,2,4,4,4.0
2019,MKD,SRB,2,4,4,4.0
1998,PAK,SDN,2,4,4,4.0
2012,ARE,EGY,2,4,4,4.0
2014,BGR,ITA,2,4,4,4.0
2009,CRI,NLD,2,4,4,4.0
2017,QAT,ROU,2,4,4,4.0
2014,BGR,JPN,2,4,4,4.0
2013,CHE,DEU,2,4,4,4.0
2017,DNK,QAT,2,4,4,4.0
2012,ARE,ISR,1,4,4,4.0
2017,LTU,SMR,2,4,4,4.0
1998,IRN,PAK,2,4,4,4.0
2014,BGR,LVA,2,4,4,4.0
2019,DEU,DNK,2,4,4,4.0
2008,BFA,ITA,2,4,4,4.0
2009,CRI,MEX,2,4,4,4.0
2017,PRT,USA,2,4,4,4.0
2009,CRI,LUX,2,4,4,4.0
2008,BFA,HRV,2,4,4,4.0
1999,DEU,KEN,2,4,4,4.0
2012,AUS,FRA,2,4,4,4.0
2017,PRT,UKR,2,4,4,4.0
2017,DNK,SMR,2,4,4,4.0
2009,CRI,JPN,2,4,4,4.0
2009,CRI,ITA,2,4,4,4.0
2017,PRT,TUR,2,4,4,4.0
2014,BGR,MDA,2,4,4,4.0
1998,PAK,TZA,2,4,4,4.0
2019,MKD,USA,2,4,4,4.0
2017,LTU,SEN,2,4,4,4.0
2017,QAT,SAU,2,4,4,4.0
2014,BGR,ISL,2,4,4,4.0
2013,BEL,LVA,2,4,4,4.0
2014,BGR,EST,2,4,4,4.0
2014,BGR,FIN,2,4,4,4.0
2017,DNK,MAR,2,4,4,4.0
2009,CZE,DEU,2,4,4,4.0
2019,MKD,POL,2,4,4,4.0
2017,LTU,PER,2,4,4,4.0
2017,DNK,MDA,2,4,4,4.0
2017,QAT,UKR,2,4,4,4.0
1999,DEU,ZWE,2,4,4,4.0
1999,DEU,ZMB,2,4,4,4.0
2009,CRI,TZA,2,4,4,4.0
2013,CHE,ESP,2,4,4,4.0
2019,PRT,USA,2,4,4,4.0
2014,BGR,GEO,2,4,4,4.0
2017,LTU,SAU,2,4,4,4.0
1999,DEU,TZA,2,4,4,4.0
2014,TUR,UKR,2,4,4,4.0
2009,CRI,SVN,2,4,4,4.0
2009,CRI,SVK,2,4,4,4.0
2017,QAT,SWE,2,4,4,4.0
2017,QAT,SVN,2,4,4,4.0
2014,CHE,MEX,2,4,4,4.0
2014,BGR,GRC,2,4,4,4.0
1999,DEU,SDN,2,4,4,4.0
2019,DEU,ESP,2,4,4,4.0
2014,BGR,HRV,2,4,4,4.0
2014,BGR,HUN,2,4,4,4.0
2014,BGR,IRL,2,4,4,4.0
2009,CZE,SDN,2,4,4,4.0
2014,FIN,UKR,2,4,4,4.0
2009,CAN,DNK,2,4,4,4.0
2003,UKR,YEM,2,4,4,4.0
2003,VNM,YEM,2,4,4,4.0
2009,DEU,SGP,2,4,4,4.0
2017,LIE,PRT,2,4,4,4.0
2019,DEU,POL,2,4,4,4.0
2017,LIE,QAT,2,4,4,4.0
2009,DEU,ROU,2,4,4,4.0
2009,DEU,PRT,2,4,4,4.0
2017,IRL,KOR,2,4,4,4.0
2017,IRL,KAZ,2,4,4,4.0
2019,BGR,DEU,2,4,4,4.0
2008,CAN,HRV,2,4,4,4.0
2008,PRT,USA,2,4,4,4.0
1995,BRA,NLD,2,4,4,4.0
2009,DEU,PAN,2,4,4,4.0
2015,DEU,GRC,2,4,4,4.0
2019,DEU,NOR,2,4,4,4.0
2008,PRT,ZAF,2,4,4,4.0
2017,LIE,SMR,2,4,4,4.0
2017,IRL,JPN,2,4,4,4.0
2019,BGR,DNK,2,4,4,4.0
2009,DEU,MEX,2,4,4,4.0
2009,DEU,MDA,2,4,4,4.0
2013,CHE,NZL,2,4,4,4.0
2013,CHE,NOR,2,4,4,4.0
2019,DEU,NLD,2,4,4,4.0
2015,DEU,ESP,2,4,4,4.0
2015,CZE,USA,2,4,4,4.0
2017,LIE,SVN,2,4,4,4.0
2008,CAN,CRI,2,4,4,4.0
2019,DEU,PRT,2,4,4,4.0
2009,DEU,SVK,2,4,4,4.0
2019,BGR,LUX,2,4,4,4.0
2009,DEU,SVN,2,4,4,4.0
2019,BGR,CAN,2,4,4,4.0
2003,TUN,TUR,2,4,4,4.0
2003,TUN,TZA,2,4,4,4.0
1998,MYS,TZA,2,4,4,4.0
2009,DJI,ESP,2,4,4,4.0
2015,DEU,ISR,2,4,4,4.0
2003,TUN,YEM,2,4,4,4.0
2015,DEU,ISL,2,4,4,4.0
2008,CAN,PAN,2,4,4,4.0
2017,SMR,UKR,2,4,4,4.0
2017,SMR,TUR,2,4,4,4.0
2017,SMR,TUN,2,4,4,4.0
2003,TUR,UKR,2,4,4,4.0
2019,BGR,CRI,2,4,4,4.0
2008,CAN,NZL,2,4,4,4.0
2014,DNK,MDA,2,4,4,4.0
2017,SMR,SWE,2,4,4,4.0
2014,DNK,MEX,2,4,4,4.0
1998,MYS,UKR,2,4,4,4.0
2008,CAN,MYS,2,4,4,4.0
2017,SMR,SVN,2,4,4,4.0
2017,SMR,SVK,2,4,4,4.0
2003,TZA,ZAF,2,4,4,4.0
2009,DEU,TZA,2,4,4,4.0
1998,MYS,YEM,2,4,4,4.0
2017,LIE,NZL,2,4,4,4.0
2008,PRT,SGP,2,4,4,4.0
2008,CAN,LTU,2,4,4,4.0
2019,DEU,QAT,2,4,4,4.0
2012,SRB,USA,2,4,4,4.0
2013,CHE,LUX,2,4,4,4.0
2008,CAN,CHL,2,4,4,4.0
2017,SEN,TUR,2,4,4,4.0
1999,DZA,ZMB,2,4,4,4.0
2019,BGR,KEN,2,4,4,4.0
2013,BEL,HUN,2,4,4,4.0
2009,DEU,EST,2,4,4,4.0
2009,DEU,ESP,2,4,4,4.0
1999,DZA,UGA,2,4,4,4.0
2008,SGP,USA,2,4,4,4.0
2013,BEL,ISL,2,4,4,4.0
1999,DZA,SVK,2,4,4,4.0
2013,BEL,ISR,2,4,4,4.0
2017,HUN,TUN,2,4,4,4.0
2012,SLE,SSD,2,4,4,4.0
1999,DZA,SDN,2,4,4,4.0
2009,CZE,TZA,2,4,4,4.0
2017,SAU,SVK,2,4,4,4.0
2014,BEL,PAN,2,4,4,4.0
2009,CZE,SWE,2,4,4,4.0
2013,BEL,ITA,2,4,4,4.0
2017,RWA,USA,2,4,4,4.0
2004,CHL,DEU,2,4,4,4.0
2004,CHL,ESP,2,4,4,4.0
2009,CZE,SVN,2,4,4,4.0
2009,CZE,SVK,2,4,4,4.0
2009,CZE,SRB,2,4,4,4.0
1999,DZA,PHL,2,4,4,4.0
1999,DZA,NZL,2,4,4,4.0
1998,IRQ,MYS,2,4,4,4.0
1999,DZA,KEN,2,4,4,4.0
2017,HUN,SMR,2,4,4,4.0
2015,CZE,NZL,2,4,4,4.0
2019,BGR,JPN,2,4,4,4.0
2019,QAT,SDN,1,4,4,4.0
2014,BEL,LIE,2,4,4,4.0
2009,DEU,KOR,2,4,4,4.0
2013,CHE,LTU,2,4,4,4.0
2017,LIE,SWE,2,4,4,4.0
2017,SEN,SVN,2,4,4,4.0
2017,SEN,SVK,2,4,4,4.0
2017,LIE,TUN,2,4,4,4.0
2014,BEL,JPN,2,4,4,4.0
2013,BEL,HRV,2,4,4,4.0
1995,BRA,PRT,2,4,4,4.0
2008,CAF,COG,2,4,4,4.0
2009,DEU,JPN,2,4,4,4.0
2019,MAR,USA,2,4,4,4.0
2017,LIE,UKR,2,4,4,4.0
2017,LIE,USA,2,4,4,4.0
2017,SDN,TCD,1,4,4,4.0
2019,BGR,FRA,2,4,4,4.0
2014,CHE,PRT,2,4,4,4.0
2014,BEL,MDA,2,4,4,4.0
2014,BEL,MEX,2,4,4,4.0
2019,DEU,LUX,2,4,4,4.0
2013,CHE,LBR,2,4,4,4.0
2019,BGR,GNQ,2,4,4,4.0
2019,BGR,GRC,2,4,4,4.0
2019,BGR,HRV,2,4,4,4.0
2017,SDN,ZAF,1,4,4,4.0
2019,BGR,HUN,2,4,4,4.0
2014,CHE,PAN,2,4,4,4.0
2019,DEU,LTU,2,4,4,4.0
2013,CHE,CRI,2,4,4,4.0
2019,CZE,USA,2,4,4,4.0
2017,LTU,TUN,2,4,4,4.0
2017,HRV,PER,2,4,4,4.0
2019,CZE,KEN,2,4,4,4.0
2014,BGR,UKR,2,4,4,4.0
1995,ISR,JPN,2,4,4,4.0
2015,AUT,ISL,2,4,4,4.0
1995,ISR,JOR,2,4,4,4.0
2009,CAN,USA,2,4,4,4.0
2019,POL,SVK,2,4,4,4.0
2019,POL,SRB,2,4,4,4.0
2009,CAN,TZA,2,4,4,4.0
2019,CZE,JPN,2,4,4,4.0
2008,AUS,ZAF,2,4,4,4.0
2015,AUT,KOR,2,4,4,4.0
2014,CHE,GRC,2,4,4,4.0
2009,CAN,TUR,2,4,4,4.0
2017,PER,QAT,2,4,4,4.0
1999,CRI,IND,2,4,4,4.0
2008,AUS,TZA,2,4,4,4.0
2015,AUT,LTU,2,4,4,4.0
1999,CRI,IDN,2,4,4,4.0
1998,TUN,UKR,2,4,4,4.0
2017,HRV,MDA,2,4,4,4.0
2009,CAN,SVN,2,4,4,4.0
2017,LVA,PER,2,4,4,4.0
2014,FIN,LIE,2,4,4,4.0
2009,CAN,SVK,2,4,4,4.0
2017,PER,POL,2,4,4,4.0
2013,CAN,MAR,2,4,4,4.0
2017,ESP,IRQ,2,4,4,4.0
2009,CAN,SGP,2,4,4,4.0
2019,CZE,LUX,2,4,4,4.0
2012,BRA,USA,2,4,4,4.0
2017,HUN,LIE,2,4,4,4.0
2015,AUT,GRC,2,4,4,4.0
2005,FRA,JPN,2,4,4,4.0
1995,ISR,TUN,2,4,4,4.0
2017,HRV,SMR,2,4,4,4.0
2017,PER,SVK,2,4,4,4.0
1995,ISR,SDN,2,4,4,4.0
2013,CAN,NLD,2,4,4,4.0
2009,CHE,HRV,2,4,4,4.0
2014,BGR,TUR,2,4,4,4.0
2009,CHE,GRC,2,4,4,4.0
2019,POL,USA,2,4,4,4.0
2019,CZE,MAR,2,4,4,4.0
2014,CHE,HUN,2,4,4,4.0
2017,LUX,TUN,2,4,4,4.0
1995,ISR,PAK,2,4,4,4.0
2017,HRV,SEN,2,4,4,4.0
2019,POL,TUR,2,4,4,4.0
2017,HRV,SAU,2,4,4,4.0
2009,CHE,EST,2,4,4,4.0
2005,GRC,ROU,2,4,4,4.0
2019,POL,SWE,2,4,4,4.0
2005,GRC,USA,2,4,4,4.0
2017,LUX,URY,2,4,4,4.0
2019,CZE,LVA,2,4,4,4.0
1995,CAN,SVN,2,4,4,4.0
1998,SDN,YEM,2,4,4,4.0
1995,ISR,MYS,2,4,4,4.0
1999,CRI,NZL,2,4,4,4.0
2017,LVA,MDA,2,4,4,4.0
2009,CHE,CZE,2,4,4,4.0
2014,FIN,JPN,2,4,4,4.0
2019,CZE,HUN,2,4,4,4.0
2009,CAN,ROU,2,4,4,4.0
2014,CHE,ESP,2,4,4,4.0
2015,AUT,NZL,2,4,4,4.0
1998,ZAF,ZWE,2,4,4,4.0
1998,IND,UKR,2,4,4,4.0
2015,CAN,USA,2,4,4,4.0
2017,LVA,URY,2,4,4,4.0
2017,NZL,SWE,2,4,4,4.0
2012,CHN,DEU,2,4,4,4.0
2012,CHN,FRA,2,4,4,4.0
2017,ESP,MDA,2,4,4,4.0
2019,CZE,DNK,2,4,4,4.0
2009,CAN,HRV,2,4,4,4.0
2012,CHN,MAR,2,4,4,4.0
2015,CAN,SWE,2,4,4,4.0
1999,AFG,EGY,2,4,4,4.0
2015,CAN,SVN,2,4,4,4.0
1999,AFG,FIN,2,4,4,4.0
2019,CZE,DEU,2,4,4,4.0
2017,NZL,SVN,2,4,4,4.0
2015,CAN,SVK,2,4,4,4.0
2017,HRV,KOR,2,4,4,4.0
2008,AUS,CRI,2,4,4,4.0
1999,AFG,IND,2,4,4,4.0
2013,BEL,PRT,2,4,4,4.0
2005,SLE,SOM,2,4,4,4.0
2009,CAN,FIN,2,4,4,4.0
2017,MAR,MKD,2,4,4,4.0
2012,CHN,USA,2,4,4,4.0
2009,CAN,EST,2,4,4,4.0
2009,CAN,ESP,2,4,4,4.0
2014,EST,UKR,2,4,4,4.0
2014,FIN,GEO,2,4,4,4.0
2012,CHE,CRI,2,4,4,4.0
2009,CAN,MEX,2,4,4,4.0
2019,CZE,HRV,2,4,4,4.0
2009,CAN,PRT,2,4,4,4.0
2013,CAN,JPN,2,4,4,4.0
2014,SAU,TUR,2,4,4,4.0
2019,CZE,GRC,2,4,4,4.0
2013,BEL,POL,2,4,4,4.0
2009,CAN,PAN,2,4,4,4.0
1999,CRI,EGY,2,4,4,4.0
2017,LVA,SAU,2,4,4,4.0
2017,ESP,KOR,2,4,4,4.0
2013,CAN,FRA,2,4,4,4.0
2017,LVA,SEN,2,4,4,4.0
2019,CZE,GNQ,2,4,4,4.0
2017,LVA,SMR,2,4,4,4.0
2009,CAN,JPN,2,4,4,4.0
2005,NGA,TCD,1,4,4,4.0
2009,CAN,MDA,2,4,4,4.0
2012,CAN,FRA,2,4,4,4.0
2019,CAF,LBN,2,4,4,4.0
2009,CAN,LIE,2,4,4,4.0
2019,CZE,FRA,2,4,4,4.0
1998,UKR,USA,2,4,4,4.0
2017,NZL,USA,2,4,4,4.0
2009,CAN,KOR,2,4,4,4.0
2013,CAN,DNK,2,4,4,4.0
2014,CAN,UKR,2,4,4,4.0
2017,LVA,TUN,2,4,4,4.0
2005,ROU,SDN,2,4,4,4.0
2005,FRA,GRC,2,4,4,4.0
2017,LUX,SMR,2,4,4,4.0
1995,ISR,TUR,2,4,4,4.0
2008,BEL,DNK,2,4,4,4.0
2008,BEL,MYS,2,4,4,4.0
1999,CUB,ZAF,2,4,4,4.0
2009,CRI,CZE,2,4,4,4.0
2019,CZE,SVK,2,4,4,4.0
2017,LUX,MDA,2,4,4,4.0
2017,PRT,QAT,2,4,4,4.0
2014,ROU,UKR,2,4,4,4.0
2013,CAN,RWA,2,4,4,4.0
2008,BEL,KOR,2,4,4,4.0
2009,COG,TCD,2,4,4,4.0
2005,AFG,IRQ,1,3,6,4.0
1999,CUB,SDN,2,4,4,4.0
2015,COG,FRA,2,4,4,4.0
2014,BGR,NLD,2,4,4,4.0
2008,BEL,JPN,2,4,4,4.0
2019,CZE,SRB,2,4,4,4.0
2012,PRT,RUS,2,4,4,4.0
2017,POL,URY,2,4,4,4.0
2014,BGR,NOR,2,4,4,4.0
1999,CUB,PHL,2,4,4,4.0
2014,BGR,NZL,2,4,4,4.0
2017,POL,TUN,2,4,4,4.0
2014,BGR,POL,2,4,4,4.0
1998,PRT,RUS,2,4,4,4.0
2013,BEL,NOR,2,4,4,4.0
2014,BGR,PRT,2,4,4,4.0
2017,HUN,IRL,2,4,4,4.0
2012,BDI,ETH,1,4,4,4.0
2014,BGR,ROU,2,4,4,4.0
2008,BEL,NLD,2,4,4,4.0
2008,BEL,NOR,2,4,4,4.0
2017,HUN,JPN,2,4,4,4.0
2012,AUS,NZL,2,4,4,4.0
2014,CHE,MCO,2,4,4,4.0
2017,PRT,SWE,2,4,4,4.0
2013,BEL,MNE,2,4,4,4.0
2008,BEL,URY,2,4,4,4.0
2009,CRI,HRV,2,4,4,4.0
2017,PRT,SVN,2,4,4,4.0
2014,FIN,PAN,2,4,4,4.0
1995,JPN,SDN,2,4,4,4.0
2012,AUS,JPN,2,4,4,4.0
2009,CRI,GRC,2,4,4,4.0
2017,DNK,TUN,2,4,4,4.0
2019,PRT,SWE,2,4,4,4.0
2017,HUN,KOR,2,4,4,4.0
2004,PHL,RUS,2,4,4,4.0
2008,BEL,PRT,2,4,4,4.0
2004,PHL,USA,2,4,4,4.0
2008,BEL,SGP,2,4,4,4.0
2019,CZE,TUR,2,4,4,4.0
2012,AUS,PRT,2,4,4,4.0
2009,CRI,EST,2,4,4,4.0
2012,AUS,USA,2,4,4,4.0
2013,CAN,USA,2,4,4,4.0
2019,CZE,SWE,2,4,4,4.0
2009,CRI,DNK,2,4,4,4.0
1999,DEU,FIN,2,4,4,4.0
2015,COG,YEM,2,4,4,4.0
2013,CAN,URY,2,4,4,4.0
2017,DNK,URY,2,4,4,4.0
1995,JOR,TUR,2,4,4,4.0
2009,COG,MMR,2,4,4,4.0
2012,BRA,FRA,2,4,4,4.0
2015,AUT,CAN,2,4,4,4.0
2009,CHE,TZA,2,4,4,4.0
2014,BGR,SVK,2,4,4,4.0
2017,LUX,PER,2,4,4,4.0
2005,DNK,GRC,2,4,4,4.0
1999,CUB,FIN,2,4,4,4.0
2014,CHE,ITA,2,4,4,4.0
2019,CZE,MKD,2,4,4,4.0
2009,CHE,SVN,2,4,4,4.0
2009,CHE,SVK,2,4,4,4.0
2012,NZL,PRT,2,4,4,4.0
1999,CRI,ZMB,2,4,4,4.0
2014,BGR,SVN,2,4,4,4.0
2014,CHE,ISL,2,4,4,4.0
2017,LUX,SAU,2,4,4,4.0
2017,PER,USA,2,4,4,4.0
2017,LUX,SEN,2,4,4,4.0
2017,PER,UKR,2,4,4,4.0
2009,CHE,NLD,2,4,4,4.0
2017,PER,TUR,2,4,4,4.0
2014,BGR,SWE,2,4,4,4.0
2009,CHE,MEX,2,4,4,4.0
2017,PER,SWE,2,4,4,4.0
2017,PER,SVN,2,4,4,4.0
2005,EGY,IRQ,1,6,3,4.0
2009,CHE,LUX,2,4,4,4.0
2019,BIH,USA,2,4,4,4.0
2005,ERI,ETH,2,4,4,4.0
2009,CHE,JPN,2,4,4,4.0
2009,CHE,ITA,2,4,4,4.0
2015,AUT,FRA,2,4,4,4.0
1995,JOR,JPN,2,4,4,4.0
2019,CZE,MNE,2,4,4,4.0
1998,QAT,YEM,2,4,4,4.0
1995,JOR,TUN,2,4,4,4.0
2005,BIH,HRV,2,4,4,4.0
2012,BEL,CHE,2,4,4,4.0
2019,PRT,SVK,2,4,4,4.0
1998,QAT,SDN,2,4,4,4.0
2012,BEL,CRI,2,4,4,4.0
2019,PRT,SRB,2,4,4,4.0
2015,CIV,SOM,2,4,4,4.0
2009,CHN,USA,2,4,4,4.0
1995,JOR,SDN,2,4,4,4.0
2009,CHN,FRA,2,4,4,4.0
2017,POL,SMR,2,4,4,4.0
2017,HRV,URY,2,4,4,4.0
2014,FIN,MEX,2,4,4,4.0
2014,FIN,MCO,2,4,4,4.0
2015,AUT,ESP,2,4,4,4.0
2014,CHE,LIE,2,4,4,4.0
2014,DNK,PAN,2,4,4,4.0
2017,POL,SEN,2,4,4,4.0
2017,POL,SAU,2,4,4,4.0
1999,CUB,IRQ,2,4,4,4.0
1995,JOR,PAK,2,4,4,4.0
2012,NZL,USA,2,4,4,4.0
1995,JOR,MYS,2,4,4,4.0
2019,CZE,NLD,2,4,4,4.0
1999,CUB,IDN,2,4,4,4.0
2014,FIN,MDA,2,4,4,4.0
2017,HRV,TUN,2,4,4,4.0
2019,MNE,TUR,2,4,4,4.0
2014,MDA,SWE,2,4,4,4.0
2018,ESP,EST,2,4,4,4.0
1997,ARE,KWT,2,4,4,4.0
2002,DJI,IRQ,2,4,4,4.0
2016,AUT,PHL,2,4,4,4.0
2016,AUT,PLW,2,4,4,4.0
1997,ARE,DZA,2,4,4,4.0
1997,ARE,ISR,2,4,4,4.0
1997,ARE,JOR,2,4,4,4.0
2016,KAZ,PHL,2,4,4,4.0
2011,FIN,NOR,2,4,4,4.0
1997,ARE,LBN,2,4,4,4.0
2016,JPN,LIE,2,4,4,4.0
2002,DEU,ITA,2,4,4,4.0
2016,KAZ,MYS,2,4,4,4.0
1997,ARE,MAR,2,4,4,4.0
1997,ARE,MYS,2,4,4,4.0
2019,GEO,MKD,2,4,4,4.0
2016,KAZ,MAR,2,4,4,4.0
2016,AUT,ROU,2,4,4,4.0
1997,ARE,NOR,2,4,4,4.0
1997,ARE,CUB,2,4,4,4.0
1997,ARE,CAN,2,4,4,4.0
2002,DJI,JPN,2,4,4,4.0
2002,DJI,KEN,2,4,4,4.0
2002,DNK,JAM,2,4,4,4.0
2016,KOR,MLT,2,4,4,4.0
2016,KOR,MAR,2,4,4,4.0
2011,FIN,SWE,2,4,4,4.0
2002,DJI,UKR,2,4,4,4.0
2002,DJI,TZA,2,4,4,4.0
2011,FIN,SVN,2,4,4,4.0
2016,AUT,LIE,2,4,4,4.0
2016,AUT,MYS,2,4,4,4.0
2016,KOR,LIE,2,4,4,4.0
2002,DJI,PAK,2,4,4,4.0
2016,KEN,LBY,1,6,3,4.0
2013,ESP,URY,2,4,4,4.0
2000,PAK,ZWE,2,4,4,4.0
1997,ARE,ARG,2,4,4,4.0
2011,FIN,PER,2,4,4,4.0
1997,ARE,BRA,2,4,4,4.0
1997,ARE,OMN,2,4,4,4.0
1997,ARE,PAK,2,4,4,4.0
2002,CUB,THA,2,4,4,4.0
2013,JPN,PRT,2,4,4,4.0
2013,JPN,POL,2,4,4,4.0
2013,JPN,NZL,2,4,4,4.0
2016,JPN,ROU,2,4,4,4.0
2011,FIN,LIE,2,4,4,4.0
2002,CUB,DJI,2,4,4,4.0
2013,EST,FIN,2,4,4,4.0
2002,CRI,YEM,2,4,4,4.0
1998,ALB,BIH,2,4,4,4.0
2002,CRI,TZA,2,4,4,4.0
2016,JPN,PLW,2,4,4,4.0
2016,JPN,PHL,2,4,4,4.0
2016,JPN,PER,2,4,4,4.0
2002,CRI,PRT,2,4,4,4.0
1997,ARG,ISR,2,4,4,4.0
2011,FIN,ISR,2,4,4,4.0
2011,FIN,ISL,2,4,4,4.0
1997,ARG,JOR,2,4,4,4.0
1997,ARG,DZA,2,4,4,4.0
2002,CUB,JAM,2,4,4,4.0
2002,CUB,SLE,2,4,4,4.0
2013,JPN,ROU,2,4,4,4.0
1997,ARE,SAU,2,4,4,4.0
1997,ARE,SDN,2,4,4,4.0
2013,JPN,TLS,2,4,4,4.0
2016,KAZ,LIE,2,4,4,4.0
2000,PRT,UGA,2,4,4,4.0
1997,ARE,TUR,2,4,4,4.0
2002,CUB,OMN,2,4,4,4.0
2002,CUB,NZL,2,4,4,4.0
1997,ARE,YEM,2,4,4,4.0
2013,JPN,SWE,2,4,4,4.0
2011,FIN,MLT,2,4,4,4.0
2016,JPN,TUR,2,4,4,4.0
2019,GEO,NOR,2,4,4,4.0
2011,FIN,MEX,2,4,4,4.0
2016,AUT,TUR,2,4,4,4.0
2016,AUT,USA,2,4,4,4.0
2011,FIN,LUX,2,4,4,4.0
2016,AUT,KOR,2,4,4,4.0
2019,GEO,MAR,2,4,4,4.0
2002,DNK,MAR,2,4,4,4.0
1996,TZA,ZWE,2,4,4,4.0
2011,BEL,FIN,2,4,4,4.0
1996,ZAF,ZMB,2,4,4,4.0
2016,LBY,NZL,2,4,4,4.0
1997,AFG,ARE,2,4,4,4.0
1997,AFG,ARG,2,4,4,4.0
1997,AFG,BRA,2,4,4,4.0
1997,AFG,CAN,2,4,4,4.0
2011,BEL,GRC,2,4,4,4.0
1997,AFG,CUB,2,4,4,4.0
1997,AFG,DZA,2,4,4,4.0
2011,BEL,GTM,2,4,4,4.0
2016,LBR,USA,2,4,4,4.0
1997,AFG,ISR,2,4,4,4.0
1997,AFG,JOR,2,4,4,4.0
2018,FRA,PER,2,4,4,4.0
1997,AFG,KWT,2,4,4,4.0
2011,BEL,IRL,2,4,4,4.0
1996,UGA,ZAF,2,4,4,4.0
2013,ESP,POL,2,4,4,4.0
1997,AFG,LBN,2,4,4,4.0
1998,ARG,AUS,2,4,4,4.0
2016,LIE,LUX,2,4,4,4.0
2016,LIE,LTU,2,4,4,4.0
2014,KOR,TCD,2,4,4,4.0
1996,TKM,TUN,2,4,4,4.0
2011,BEL,CHE,2,4,4,4.0
1996,TKM,UZB,2,4,4,4.0
2014,LBN,QAT,2,4,4,4.0
2011,BEL,CHL,2,4,4,4.0
2002,EGY,THA,2,4,4,4.0
2013,LBN,NOR,2,4,4,4.0
2013,ESP,NZL,2,4,4,4.0
1996,TUN,ZAF,2,4,4,4.0
2011,FRA,PER,2,4,4,4.0
1998,ARG,AZE,2,4,4,4.0
1996,TUR,UZB,2,4,4,4.0
2016,LBY,SDN,2,4,4,4.0
2002,EGY,OMN,2,4,4,4.0
2011,BEL,ISL,2,4,4,4.0
2011,BEL,ISR,2,4,4,4.0
2014,MLT,PAN,2,4,4,4.0
2011,BEL,NOR,2,4,4,4.0
2011,BEL,PER,2,4,4,4.0
2016,KOR,UKR,2,4,4,4.0
2011,FRA,GRC,2,4,4,4.0
2002,DZA,IDN,2,4,4,4.0
2013,ESP,SWE,2,4,4,4.0
2013,JPN,USA,2,4,4,4.0
2013,JPN,URY,2,4,4,4.0
2016,KOR,ROU,2,4,4,4.0
2002,DNK,UKR,2,4,4,4.0
2013,ESP,TLS,2,4,4,4.0
1998,ALB,USA,2,4,4,4.0
2016,KOR,PLW,2,4,4,4.0
2016,KOR,PHL,2,4,4,4.0
2011,BEL,SVN,2,4,4,4.0
2011,BEL,SWE,2,4,4,4.0
2002,DNK,NZL,2,4,4,4.0
2016,KOR,NZL,2,4,4,4.0
2011,FRA,GTM,2,4,4,4.0
2014,LBY,NLD,2,4,4,4.0
1997,AFG,MAR,2,4,4,4.0
2013,KOR,NLD,2,4,4,4.0
1997,AFG,MYS,2,4,4,4.0
2011,BEL,LIE,2,4,4,4.0
1997,AFG,NOR,2,4,4,4.0
2016,AUT,CHL,2,4,4,4.0
1997,AFG,OMN,2,4,4,4.0
1998,ARE,SYR,1,6,3,4.0
2011,BEL,LUX,2,4,4,4.0
2013,ESP,PRT,2,4,4,4.0
2013,KOR,SSD,2,4,4,4.0
2011,BEL,MEX,2,4,4,4.0
1997,AFG,SAU,2,4,4,4.0
1997,AFG,SDN,2,4,4,4.0
2011,BEL,MLT,2,4,4,4.0
1997,AFG,YEM,2,4,4,4.0
2002,DZA,OMN,2,4,4,4.0
2013,ESP,ROU,2,4,4,4.0
2014,MLT,PRT,2,4,4,4.0
2002,CRI,LBN,2,4,4,4.0
2002,CRI,KHM,2,4,4,4.0
2016,LIE,MLT,2,4,4,4.0
2002,CAN,PHL,2,4,4,4.0
2013,ITA,LVA,2,4,4,4.0
2013,ITA,LUX,2,4,4,4.0
1997,QAT,ZWE,2,4,4,4.0
2013,ITA,LTU,2,4,4,4.0
2014,LIE,MLT,2,4,4,4.0
2001,ALB,BGR,2,4,4,4.0
2014,LIE,MNE,2,4,4,4.0
2016,ISL,ISR,2,4,4,4.0
2002,CAN,PER,2,4,4,4.0
1997,ARG,KWT,2,4,4,4.0
2011,ESP,PER,2,4,4,4.0
2016,BEL,PHL,2,4,4,4.0
2011,ESP,NOR,2,4,4,4.0
2002,CAN,NAM,2,4,4,4.0
2014,LIE,NLD,2,4,4,4.0
1995,AGO,BRA,2,4,4,4.0
2002,CAN,LBN,2,4,4,4.0
1997,QAT,ZAF,2,4,4,4.0
2013,ITA,MNE,2,4,4,4.0
2013,ITA,NLD,2,4,4,4.0
2016,ISL,LIE,2,4,4,4.0
2019,HUN,NOR,2,4,4,4.0
2013,EST,NOR,2,4,4,4.0
2016,ISL,PHL,2,4,4,4.0
2016,BEL,MYS,2,4,4,4.0
2013,EST,POL,2,4,4,4.0
2019,HUN,PRT,2,4,4,4.0
2002,CHE,ISR,2,4,4,4.0
2019,HUN,POL,2,4,4,4.0
2013,EST,PRT,2,4,4,4.0
2016,ISL,MYS,2,4,4,4.0
1997,RUS,TJK,2,4,4,4.0
2016,ISL,MAR,2,4,4,4.0
2013,ITA,POL,2,4,4,4.0
2013,EST,ROU,2,4,4,4.0
2014,LIE,MEX,2,4,4,4.0
1997,ROU,SVN,2,4,4,4.0
2013,ITA,NOR,2,4,4,4.0
2002,CAN,YEM,2,4,4,4.0
