year,speaker_country,mentioned_country,n_meetings,n_speeches,n_mentions,avg_mention_speech,avg_mention_meeting,speaker_member,mentioned_member
2019,GBR,UGA,3,3,3,1.0,1.0,P,G
2019,GBR,UKR,9,9,50,5.556,5.556,P,G
2019,GBR,URY,1,1,1,1.0,1.0,P,G
2019,GBR,USA,45,46,65,1.413,1.444,P,P
2019,GBR,VEN,1,1,1,1.0,1.0,P,G
2019,GBR,VNM,3,3,4,1.333,1.333,P,G
2019,GBR,YEM,17,18,49,2.722,2.882,P,G
2019,GBR,ZAF,15,16,17,1.062,1.133,P,R
2019,GBR,ZMB,1,1,1,1.0,1.0,P,G
2019,GBR,ZWE,1,1,1,1.0,1.0,P,G
2019,GEO,GEO,6,6,49,8.167,8.167,G,G
2019,GEO,IRQ,1,1,2,2.0,2.0,G,G
2019,GEO,POL,1,1,1,1.0,1.0,G,R
2019,GEO,RUS,1,1,1,1.0,1.0,G,P
2019,GHA,DEU,1,1,1,1.0,1.0,G,R
2019,GHA,GHA,2,2,6,3.0,3.0,G,G
2019,GNB,GIN,2,2,10,5.0,5.0,G,G
2019,GNB,GNB,2,2,4,2.0,2.0,G,G
2019,GNB,GNQ,1,1,1,1.0,1.0,G,R
2019,GNQ,AFG,10,10,38,3.8,3.8,R,G
2019,GNQ,AGO,2,3,4,1.333,2.0,R,G
2019,GNQ,ARE,1,1,1,1.0,1.0,R,G
2019,GNQ,ARG,1,1,1,1.0,1.0,R,G
2019,GNQ,BDI,6,7,46,6.571,7.667,R,G
2019,GNQ,BEL,9,10,11,1.1,1.222,R,R
2019,GNQ,BFA,3,3,5,1.667,1.667,R,G
2019,GNQ,BGD,2,4,9,2.25,4.5,R,G
2019,GNQ,BIH,3,3,12,4.0,4.0,R,G
2019,GNQ,BLZ,1,2,2,1.0,2.0,R,G
2019,GNQ,BRA,2,4,4,1.0,2.0,R,G
2019,GNQ,BWA,1,2,2,1.0,2.0,R,G
2019,GNQ,CAF,19,22,58,2.636,3.053,R,G
2019,GNQ,CAN,2,4,5,1.25,2.5,R,G
2019,GNQ,CHE,2,2,3,1.5,1.5,R,G
2019,GNQ,CHL,1,2,2,1.0,2.0,R,G
2019,GNQ,CHN,7,7,7,1.0,1.0,R,P
2019,GNQ,CIV,11,11,12,1.091,1.091,R,R
2019,GNQ,CMR,4,4,5,1.25,1.25,R,G
2019,GNQ,COD,4,4,7,1.75,1.75,R,G
2019,GNQ,COG,14,16,43,2.688,3.071,R,G
2019,GNQ,COL,7,8,30,3.75,4.286,R,G
2019,GNQ,CRI,1,2,2,1.0,2.0,R,G
2019,GNQ,CUB,2,3,3,1.0,1.5,R,G
2019,GNQ,DEU,19,22,25,1.136,1.316,R,R
2019,GNQ,DJI,3,5,5,1.0,1.667,R,G
2019,GNQ,DMA,1,2,2,1.0,2.0,R,G
2019,GNQ,DOM,9,10,11,1.1,1.222,R,R
2019,GNQ,DZA,2,3,4,1.333,2.0,R,G
2019,GNQ,ECU,1,2,2,1.0,2.0,R,G
2019,GNQ,EGY,11,13,14,1.077,1.273,R,G
2019,GNQ,ERI,3,4,5,1.25,1.667,R,G
2019,GNQ,ESH,2,2,4,2.0,2.0,R,G
2019,GNQ,ESP,1,1,2,2.0,2.0,R,G
2019,GNQ,EST,1,2,3,1.5,3.0,R,G
2019,GNQ,ETH,5,6,7,1.167,1.4,R,G
2019,GNQ,FIN,1,1,2,2.0,2.0,R,G
2019,GNQ,FRA,17,19,21,1.105,1.235,R,P
2019,GNQ,GAB,1,1,1,1.0,1.0,R,G
2019,GNQ,GHA,2,3,3,1.0,1.5,R,G
2019,GNQ,GIN,8,8,48,6.0,6.0,R,G
2019,GNQ,GMB,1,1,1,1.0,1.0,R,G
2019,GNQ,GNB,1,1,1,1.0,1.0,R,G
2019,GNQ,GNQ,172,179,534,2.983,3.105,R,R
2019,GNQ,GTM,2,4,4,1.0,2.0,R,G
2019,GNQ,HND,1,2,2,1.0,2.0,R,G
2019,GNQ,HTI,2,2,11,5.5,5.5,R,G
2019,GNQ,HUN,1,1,2,2.0,2.0,R,G
2019,GNQ,IDN,13,14,17,1.214,1.308,R,R
2019,GNQ,IND,1,2,2,1.0,2.0,R,G
2019,GNQ,IRL,1,2,3,1.5,3.0,R,G
2019,GNQ,IRN,4,5,15,3.0,3.75,R,G
2019,GNQ,IRQ,16,17,41,2.412,2.562,R,G
2019,GNQ,ISL,1,1,2,2.0,2.0,R,G
2019,GNQ,ISR,13,13,52,4.0,4.0,R,G
2019,GNQ,ITA,2,4,5,1.25,2.5,R,G
2019,GNQ,JPN,3,6,7,1.167,2.333,R,G
2019,GNQ,KAZ,2,3,4,1.333,2.0,R,G
2019,GNQ,KEN,7,8,8,1.0,1.143,R,G
2019,GNQ,KOR,3,4,5,1.25,1.667,R,G
2019,GNQ,KWT,19,20,32,1.6,1.684,R,R
2019,GNQ,LBN,4,5,5,1.0,1.25,R,G
2019,GNQ,LBR,2,2,2,1.0,1.0,R,G
2019,GNQ,LBY,18,19,69,3.632,3.833,R,G
2019,GNQ,LKA,2,3,3,1.0,1.5,R,G
2019,GNQ,LTU,1,1,2,2.0,2.0,R,G
2019,GNQ,LVA,1,1,2,2.0,2.0,R,G
2019,GNQ,MAR,4,6,8,1.333,2.0,R,G
2019,GNQ,MDG,1,1,1,1.0,1.0,R,G
2019,GNQ,MEX,2,4,4,1.0,2.0,R,G
2019,GNQ,MLI,11,12,55,4.583,5.0,R,G
2019,GNQ,MLT,1,1,2,2.0,2.0,R,G
2019,GNQ,MMR,1,2,10,5.0,10.0,R,G
2019,GNQ,MOZ,1,1,2,2.0,2.0,R,G
2019,GNQ,MRT,1,1,1,1.0,1.0,R,G
2019,GNQ,NAM,1,2,3,1.5,3.0,R,G
2019,GNQ,NER,3,3,3,1.0,1.0,R,G
2019,GNQ,NGA,4,4,5,1.25,1.25,R,G
2019,GNQ,NIC,1,2,2,1.0,2.0,R,G
2019,GNQ,NOR,2,4,5,1.25,2.5,R,G
2019,GNQ,NZL,1,1,1,1.0,1.0,R,G
2019,GNQ,PAK,1,2,2,1.0,2.0,R,G
2019,GNQ,PAN,1,2,2,1.0,2.0,R,G
2019,GNQ,PER,14,15,17,1.133,1.214,R,R
2019,GNQ,PHL,1,2,2,1.0,2.0,R,G
2019,GNQ,PNG,1,1,2,2.0,2.0,R,G
2019,GNQ,POL,12,13,14,1.077,1.167,R,R
2019,GNQ,PRK,1,1,1,1.0,1.0,R,G
2019,GNQ,PRT,1,2,3,1.5,3.0,R,G
2019,GNQ,PRY,1,2,2,1.0,2.0,R,G
2019,GNQ,PSE,8,9,23,2.556,2.875,R,G
2019,GNQ,QAT,2,2,2,1.0,1.0,R,G
2019,GNQ,ROU,1,2,3,1.5,3.0,R,G
2019,GNQ,RUS,13,16,17,1.062,1.308,R,P
2019,GNQ,RWA,5,7,9,1.286,1.8,R,G
2019,GNQ,SAU,4,4,5,1.25,1.25,R,G
2019,GNQ,SDN,19,22,56,2.545,2.947,R,G
2019,GNQ,SEN,2,2,3,1.5,1.5,R,G
2019,GNQ,SGP,1,1,1,1.0,1.0,R,G
2019,GNQ,SLE,2,2,3,1.5,1.5,R,G
2019,GNQ,SLV,1,2,2,1.0,2.0,R,G
2019,GNQ,SOM,5,5,21,4.2,4.2,R,G
2019,GNQ,SRB,4,5,11,2.2,2.75,R,G
2019,GNQ,SSD,9,9,27,3.0,3.0,R,G
2019,GNQ,SVK,2,3,9,3.0,4.5,R,G
2019,GNQ,SWE,3,3,4,1.333,1.333,R,G
2019,GNQ,SYR,7,9,10,1.111,1.429,R,G
2019,GNQ,TCD,2,3,3,1.0,1.5,R,G
2019,GNQ,TJK,1,1,1,1.0,1.0,R,G
2019,GNQ,TTO,1,2,2,1.0,2.0,R,G
2019,GNQ,TUN,3,4,5,1.25,1.667,R,G
2019,GNQ,TUR,7,8,10,1.25,1.429,R,G
2019,GNQ,TZA,1,1,1,1.0,1.0,R,G
2019,GNQ,UGA,7,7,7,1.0,1.0,R,G
2019,GNQ,UKR,5,7,20,2.857,4.0,R,G
2019,GNQ,URY,2,3,3,1.0,1.5,R,G
2019,GNQ,USA,27,29,38,1.31,1.407,R,P
2019,GNQ,VEN,4,10,15,1.5,3.75,R,G
2019,GNQ,VNM,2,2,2,1.0,1.0,R,G
2019,GNQ,YEM,16,17,66,3.882,4.125,R,G
2019,GNQ,ZAF,19,20,24,1.2,1.263,R,R
2019,GNQ,ZWE,1,1,1,1.0,1.0,R,G
2019,GRC,ARG,1,1,1,1.0,1.0,G,G
2019,GRC,AUT,1,1,1,1.0,1.0,G,G
2019,GRC,CRI,1,1,1,1.0,1.0,G,G
2019,GRC,FRA,1,1,1,1.0,1.0,G,P
2019,GRC,GRC,4,4,16,4.0,4.0,G,G
2019,GRC,LBN,1,1,1,1.0,1.0,G,G
2019,GRC,TUN,1,1,1,1.0,1.0,G,G
2019,GTM,BRA,1,1,1,1.0,1.0,G,G
2019,GTM,COG,3,3,3,1.0,1.0,G,G
2019,GTM,COL,1,1,2,2.0,2.0,G,G
2019,GTM,DOM,1,1,2,2.0,2.0,G,R
2019,GTM,FRA,1,1,1,1.0,1.0,G,P
2019,GTM,GNQ,2,2,2,1.0,1.0,G,R
2019,GTM,GTM,12,12,46,3.833,3.833,G,G
2019,GTM,HTI,2,2,2,1.0,1.0,G,G
2019,GTM,IDN,2,2,2,1.0,1.0,G,R
2019,GTM,JPN,1,1,1,1.0,1.0,G,G
2019,GTM,KWT,1,1,1,1.0,1.0,G,R
2019,GTM,NZL,1,1,1,1.0,1.0,G,G
2019,GTM,ZAF,1,1,1,1.0,1.0,G,R
2019,HND,HND,2,2,4,2.0,2.0,G,G
2019,HRV,AUT,2,2,2,1.0,1.0,G,G
2019,HRV,BEL,2,2,2,1.0,1.0,G,R
2019,HRV,BGR,2,2,2,1.0,1.0,G,G
2019,HRV,BHR,1,1,1,1.0,1.0,G,G
2019,HRV,BIH,4,5,49,9.8,12.25,G,G
2019,HRV,CAN,1,1,1,1.0,1.0,G,G
2019,HRV,CZE,2,2,2,1.0,1.0,G,G
2019,HRV,DEU,2,2,2,1.0,1.0,G,R
2019,HRV,DNK,2,2,2,1.0,1.0,G,G
2019,HRV,EGY,1,1,3,3.0,3.0,G,G
2019,HRV,ESP,2,2,2,1.0,1.0,G,G
2019,HRV,EST,2,2,2,1.0,1.0,G,G
2019,HRV,FIN,2,2,2,1.0,1.0,G,G
2019,HRV,FRA,2,2,2,1.0,1.0,G,P
2019,HRV,GRC,2,2,2,1.0,1.0,G,G
2019,HRV,HRV,7,8,58,7.25,8.286,G,G
2019,HRV,IRL,2,2,2,1.0,1.0,G,G
2019,HRV,IRQ,2,2,2,1.0,1.0,G,G
2019,HRV,ISR,2,2,12,6.0,6.0,G,G
2019,HRV,ITA,2,2,2,1.0,1.0,G,G
2019,HRV,LTU,2,2,2,1.0,1.0,G,G
2019,HRV,LUX,2,2,2,1.0,1.0,G,G
2019,HRV,LVA,2,2,2,1.0,1.0,G,G
2019,HRV,MLT,2,2,2,1.0,1.0,G,G
2019,HRV,MNE,1,1,1,1.0,1.0,G,G
2019,HRV,NLD,2,2,2,1.0,1.0,G,G
2019,HRV,NOR,1,1,1,1.0,1.0,G,G
2019,HRV,PAN,1,1,2,2.0,2.0,G,G
2019,HRV,PER,1,1,1,1.0,1.0,G,R
2019,HRV,POL,2,2,2,1.0,1.0,G,R
2019,HRV,PRT,2,2,2,1.0,1.0,G,G
2019,HRV,PSE,1,1,1,1.0,1.0,G,G
2019,HRV,QAT,1,1,1,1.0,1.0,G,G
2019,HRV,ROU,2,2,2,1.0,1.0,G,G
2019,HRV,SRB,2,2,16,8.0,8.0,G,G
2019,HRV,SVK,2,2,2,1.0,1.0,G,G
2019,HRV,SVN,2,2,2,1.0,1.0,G,G
2019,HRV,SWE,2,2,2,1.0,1.0,G,G
2019,HRV,SYR,2,2,2,1.0,1.0,G,G
2019,HRV,TUR,2,2,5,2.5,2.5,G,G
2019,HRV,USA,1,1,3,3.0,3.0,G,P
2019,HTI,BEL,1,1,1,1.0,1.0,G,R
2019,HTI,BLZ,1,1,1,1.0,1.0,G,G
2019,HTI,CAN,1,1,1,1.0,1.0,G,G
2019,HTI,DEU,1,1,1,1.0,1.0,G,R
2019,HTI,DOM,1,1,2,2.0,2.0,G,R
2019,HTI,HTI,5,6,64,10.667,12.8,G,G
2019,HTI,IDN,1,1,1,1.0,1.0,G,R
2019,HTI,PER,1,1,1,1.0,1.0,G,R
2019,HTI,ZAF,1,1,1,1.0,1.0,G,R
2019,HUN,DEU,1,1,1,1.0,1.0,G,R
2019,HUN,DOM,1,1,1,1.0,1.0,G,R
2019,HUN,GTM,1,1,1,1.0,1.0,G,G
2019,HUN,HUN,6,6,17,2.833,2.833,G,G
2019,HUN,IRQ,1,1,1,1.0,1.0,G,G
2019,HUN,ISR,1,1,2,2.0,2.0,G,G
2019,HUN,LBN,1,1,3,3.0,3.0,G,G
2019,HUN,USA,1,1,1,1.0,1.0,G,P
2019,HUN,ZAF,1,1,1,1.0,1.0,G,R
2019,IDN,AFG,9,11,75,6.818,8.333,R,G
2019,IDN,ARG,2,4,4,1.0,2.0,R,G
2019,IDN,ARM,1,2,2,1.0,2.0,R,G
2019,IDN,AUS,4,6,6,1.0,1.5,R,G
2019,IDN,AUT,1,2,2,1.0,2.0,R,G
2019,IDN,AZE,1,2,2,1.0,2.0,R,G
2019,IDN,BDI,5,5,44,8.8,8.8,R,G
2019,IDN,BEL,7,7,7,1.0,1.0,R,R
2019,IDN,BFA,3,4,5,1.25,1.667,R,G
2019,IDN,BGD,3,5,7,1.4,2.333,R,G
2019,IDN,BHR,1,1,1,1.0,1.0,R,G
2019,IDN,BIH,2,3,20,6.667,10.0,R,G
2019,IDN,BRA,2,4,4,1.0,2.0,R,G
2019,IDN,CAF,13,13,36,2.769,2.769,R,G
2019,IDN,CAN,2,4,4,1.0,2.0,R,G
2019,IDN,CHE,1,2,2,1.0,2.0,R,G
2019,IDN,CHL,1,2,2,1.0,2.0,R,G
2019,IDN,CHN,6,6,10,1.667,1.667,R,P
2019,IDN,CIV,2,2,2,1.0,1.0,R,R
2019,IDN,COD,5,5,7,1.4,1.4,R,G
2019,IDN,COG,12,13,62,4.769,5.167,R,G
2019,IDN,COL,5,5,31,6.2,6.2,R,G
2019,IDN,CRI,1,2,2,1.0,2.0,R,G
2019,IDN,CUB,1,2,2,1.0,2.0,R,G
2019,IDN,DEU,19,20,22,1.1,1.158,R,R
2019,IDN,DJI,2,3,3,1.0,1.5,R,G
2019,IDN,DNK,1,1,1,1.0,1.0,R,G
2019,IDN,DOM,8,8,8,1.0,1.0,R,R
2019,IDN,DZA,1,2,2,1.0,2.0,R,G
2019,IDN,ECU,2,4,4,1.0,2.0,R,G
2019,IDN,EGY,4,6,6,1.0,1.5,R,G
2019,IDN,ERI,1,1,1,1.0,1.0,R,G
2019,IDN,ESH,3,3,3,1.0,1.0,R,G
2019,IDN,ESP,1,2,2,1.0,2.0,R,G
2019,IDN,EST,2,4,4,1.0,2.0,R,G
2019,IDN,ETH,7,8,8,1.0,1.143,R,G
2019,IDN,FIN,2,2,2,1.0,1.0,R,G
2019,IDN,FJI,2,4,4,1.0,2.0,R,G
2019,IDN,FRA,10,10,10,1.0,1.0,R,P
2019,IDN,GEO,1,2,2,1.0,2.0,R,G
2019,IDN,GIN,2,2,8,4.0,4.0,R,G
2019,IDN,GNB,1,1,1,1.0,1.0,R,G
2019,IDN,GNQ,12,12,14,1.167,1.167,R,R
2019,IDN,GTM,2,4,4,1.0,2.0,R,G
2019,IDN,HRV,1,2,2,1.0,2.0,R,G
2019,IDN,HTI,3,3,25,8.333,8.333,R,G
2019,IDN,HUN,1,1,1,1.0,1.0,R,G
2019,IDN,IDN,186,194,835,4.304,4.489,R,R
2019,IDN,IND,3,5,5,1.0,1.667,R,G
2019,IDN,IRL,2,4,4,1.0,2.0,R,G
2019,IDN,IRN,5,7,16,2.286,3.2,R,G
2019,IDN,IRQ,15,18,58,3.222,3.867,R,G
2019,IDN,ISR,18,21,47,2.238,2.611,R,G
2019,IDN,ITA,2,4,4,1.0,2.0,R,G
2019,IDN,JOR,3,5,5,1.0,1.667,R,G
2019,IDN,JPN,3,5,5,1.0,1.667,R,G
2019,IDN,KAZ,3,5,5,1.0,1.667,R,G
2019,IDN,KEN,1,2,2,1.0,2.0,R,G
2019,IDN,KHM,2,4,4,1.0,2.0,R,G
2019,IDN,KOR,2,4,4,1.0,2.0,R,G
2019,IDN,KWT,17,19,28,1.474,1.647,R,R
2019,IDN,LBN,4,4,4,1.0,1.0,R,G
2019,IDN,LBY,11,13,84,6.462,7.636,R,G
2019,IDN,LIE,1,1,1,1.0,1.0,R,G
2019,IDN,LKA,3,3,3,1.0,1.0,R,G
2019,IDN,LTU,1,2,2,1.0,2.0,R,G
2019,IDN,LUX,2,3,3,1.0,1.5,R,G
2019,IDN,LVA,1,2,2,1.0,2.0,R,G
2019,IDN,MAR,2,4,4,1.0,2.0,R,G
2019,IDN,MDG,1,1,2,2.0,2.0,R,G
2019,IDN,MEX,1,2,2,1.0,2.0,R,G
2019,IDN,MLI,17,18,79,4.389,4.647,R,G
2019,IDN,MMR,3,4,10,2.5,3.333,R,G
2019,IDN,MNG,1,1,1,1.0,1.0,R,G
2019,IDN,MRT,1,1,1,1.0,1.0,R,G
2019,IDN,MYS,5,7,8,1.143,1.6,R,G
2019,IDN,NLD,3,5,5,1.0,1.667,R,G
2019,IDN,NOR,3,5,5,1.0,1.667,R,G
2019,IDN,NPL,2,4,4,1.0,2.0,R,G
2019,IDN,NZL,3,4,5,1.25,1.667,R,G
2019,IDN,PAK,3,5,5,1.0,1.667,R,G
2019,IDN,PER,13,13,14,1.077,1.077,R,R
2019,IDN,PHL,7,9,9,1.0,1.286,R,G
2019,IDN,POL,11,11,11,1.0,1.0,R,R
2019,IDN,PRK,1,1,1,1.0,1.0,R,G
2019,IDN,PRT,2,4,4,1.0,2.0,R,G
2019,IDN,PRY,1,2,2,1.0,2.0,R,G
2019,IDN,PSE,12,13,37,2.846,3.083,R,G
2019,IDN,ROU,2,4,4,1.0,2.0,R,G
2019,IDN,RUS,11,13,16,1.231,1.455,R,P
2019,IDN,RWA,4,5,7,1.4,1.75,R,G
2019,IDN,SAU,7,8,9,1.125,1.286,R,G
2019,IDN,SDN,16,18,60,3.333,3.75,R,G
2019,IDN,SEN,2,2,2,1.0,1.0,R,G
2019,IDN,SGP,1,1,1,1.0,1.0,R,G
2019,IDN,SLV,2,4,4,1.0,2.0,R,G
2019,IDN,SMR,1,2,2,1.0,2.0,R,G
2019,IDN,SOM,5,8,33,4.125,6.6,R,G
2019,IDN,SRB,4,5,7,1.4,1.75,R,G
2019,IDN,SSD,10,11,28,2.545,2.8,R,G
2019,IDN,SVK,3,4,4,1.0,1.333,R,G
2019,IDN,SVN,1,2,2,1.0,2.0,R,G
2019,IDN,SWE,1,1,1,1.0,1.0,R,G
2019,IDN,SYR,11,16,17,1.062,1.545,R,G
2019,IDN,TCD,3,3,4,1.333,1.333,R,G
2019,IDN,THA,3,5,5,1.0,1.667,R,G
2019,IDN,TUR,6,7,7,1.0,1.167,R,G
2019,IDN,TZA,1,1,1,1.0,1.0,R,G
2019,IDN,UGA,2,2,2,1.0,1.0,R,G
2019,IDN,UKR,5,7,24,3.429,4.8,R,G
2019,IDN,URY,2,4,4,1.0,2.0,R,G
2019,IDN,USA,21,22,28,1.273,1.333,R,P
2019,IDN,UZB,1,1,1,1.0,1.0,R,G
2019,IDN,VEN,3,5,5,1.0,1.667,R,G
2019,IDN,VNM,2,4,4,1.0,2.0,R,G
2019,IDN,YEM,12,13,57,4.385,4.75,R,G
2019,IDN,ZAF,9,11,11,1.0,1.222,R,R
2019,IDN,ZMB,2,2,2,1.0,1.0,R,G
2019,IDN,ZWE,1,1,1,1.0,1.0,R,G
2019,IND,AFG,3,3,22,7.333,7.333,G,G
2019,IND,COG,4,4,5,1.25,1.25,G,G
2019,IND,FRA,1,1,2,2.0,2.0,G,P
2019,IND,GNQ,1,1,1,1.0,1.0,G,R
2019,IND,IDN,1,1,1,1.0,1.0,G,R
2019,IND,IND,16,16,49,3.062,3.062,G,G
2019,IND,IRQ,1,1,2,2.0,2.0,G,G
2019,IND,KAZ,1,1,1,1.0,1.0,G,G
2019,IND,KWT,1,1,1,1.0,1.0,G,R
2019,IND,LBN,1,1,1,1.0,1.0,G,G
2019,IND,LBR,1,1,1,1.0,1.0,G,G
2019,IND,LKA,1,1,1,1.0,1.0,G,G
2019,IND,PAK,1,1,1,1.0,1.0,G,G
2019,IND,PER,1,1,1,1.0,1.0,G,R
2019,IND,POL,1,1,1,1.0,1.0,G,R
2019,IND,RUS,1,1,1,1.0,1.0,G,P
2019,IND,ZAF,1,1,1,1.0,1.0,G,R
2019,IRL,AUS,1,1,1,1.0,1.0,G,G
2019,IRL,AUT,1,1,1,1.0,1.0,G,G
2019,IRL,BEL,1,1,1,1.0,1.0,G,R
2019,IRL,CAF,1,1,1,1.0,1.0,G,G
2019,IRL,CAN,1,1,1,1.0,1.0,G,G
2019,IRL,DEU,3,3,3,1.0,1.0,G,R
2019,IRL,DJI,1,1,1,1.0,1.0,G,G
2019,IRL,DOM,1,1,1,1.0,1.0,G,R
2019,IRL,FRA,2,2,2,1.0,1.0,G,P
2019,IRL,GMB,1,1,1,1.0,1.0,G,G
2019,IRL,IDN,1,1,1,1.0,1.0,G,R
2019,IRL,IRL,12,12,86,7.167,7.167,G,G
2019,IRL,KWT,1,1,3,3.0,3.0,G,R
2019,IRL,NLD,1,1,1,1.0,1.0,G,G
2019,IRL,NZL,2,2,2,1.0,1.0,G,G
2019,IRL,POL,1,1,1,1.0,1.0,G,R
2019,IRL,SSD,1,1,1,1.0,1.0,G,G
2019,IRL,SWE,1,1,1,1.0,1.0,G,G
2019,IRL,USA,1,1,1,1.0,1.0,G,P
2019,IRL,ZAF,2,2,2,1.0,1.0,G,R
2019,IRN,AFG,5,5,35,7.0,7.0,G,G
2019,IRN,ARE,1,1,1,1.0,1.0,G,G
2019,IRN,AZE,1,1,1,1.0,1.0,G,G
2019,IRN,BHR,1,1,1,1.0,1.0,G,G
2019,IRN,CHN,2,2,2,1.0,1.0,G,P
2019,IRN,DEU,1,1,1,1.0,1.0,G,R
2019,IRN,FRA,2,2,2,1.0,1.0,G,P
2019,IRN,GBR,1,1,1,1.0,1.0,G,P
2019,IRN,IDN,2,2,2,1.0,1.0,G,R
2019,IRN,IRN,15,16,106,6.625,7.067,G,G
2019,IRN,IRQ,8,9,10,1.111,1.25,G,G
2019,IRN,ISR,8,9,44,4.889,5.5,G,G
2019,IRN,KWT,1,1,1,1.0,1.0,G,R
2019,IRN,LBN,2,2,2,1.0,1.0,G,G
2019,IRN,LBY,1,1,1,1.0,1.0,G,G
2019,IRN,NZL,1,1,1,1.0,1.0,G,G
2019,IRN,PSE,7,8,26,3.25,3.714,G,G
2019,IRN,RUS,2,2,2,1.0,1.0,G,P
2019,IRN,SAU,6,8,19,2.375,3.167,G,G
2019,IRN,TUR,1,1,1,1.0,1.0,G,G
2019,IRN,UGA,1,1,1,1.0,1.0,G,G
2019,IRN,USA,14,16,90,5.625,6.429,G,P
2019,IRN,YEM,4,5,9,1.8,2.25,G,G
2019,IRN,ZAF,1,1,1,1.0,1.0,G,R
2019,IRQ,BFA,1,1,1,1.0,1.0,G,G
2019,IRQ,BLR,1,1,1,1.0,1.0,G,G
2019,IRQ,CHN,1,1,1,1.0,1.0,G,P
2019,IRQ,DEU,1,1,1,1.0,1.0,G,R
2019,IRQ,DOM,2,2,2,1.0,1.0,G,R
2019,IRQ,FIN,1,1,1,1.0,1.0,G,G
2019,IRQ,FRA,2,2,2,1.0,1.0,G,P
2019,IRQ,GEO,1,1,1,1.0,1.0,G,G
2019,IRQ,GNQ,2,2,2,1.0,1.0,G,R
2019,IRQ,IDN,1,1,1,1.0,1.0,G,R
2019,IRQ,IRN,1,1,2,2.0,2.0,G,G
2019,IRQ,IRQ,13,13,135,10.385,10.385,G,G
2019,IRQ,ISR,1,1,3,3.0,3.0,G,G
2019,IRQ,KWT,6,6,26,4.333,4.333,G,R
2019,IRQ,LKA,2,2,2,1.0,1.0,G,G
2019,IRQ,MAR,1,1,1,1.0,1.0,G,G
2019,IRQ,MLI,1,1,1,1.0,1.0,G,G
2019,IRQ,NOR,1,1,1,1.0,1.0,G,G
2019,IRQ,NZL,2,2,3,1.5,1.5,G,G
2019,IRQ,PER,2,2,2,1.0,1.0,G,R
2019,IRQ,POL,2,2,3,1.5,1.5,G,R
2019,IRQ,TJK,1,1,1,1.0,1.0,G,G
2019,IRQ,TUR,1,1,3,3.0,3.0,G,G
2019,IRQ,UKR,1,1,1,1.0,1.0,G,G
2019,IRQ,USA,4,4,7,1.75,1.75,G,P
2019,ISR,AUS,1,1,1,1.0,1.0,G,G
2019,ISR,BEL,1,1,1,1.0,1.0,G,R
2019,ISR,BHR,1,1,1,1.0,1.0,G,G
2019,ISR,DEU,2,2,4,2.0,2.0,G,R
2019,ISR,DJI,1,1,1,1.0,1.0,G,G
2019,ISR,DNK,1,1,1,1.0,1.0,G,G
2019,ISR,DOM,1,1,1,1.0,1.0,G,R
2019,ISR,EGY,6,6,14,2.333,2.333,G,G
2019,ISR,ETH,1,1,1,1.0,1.0,G,G
2019,ISR,FRA,2,2,2,1.0,1.0,G,P
2019,ISR,IRL,1,1,1,1.0,1.0,G,G
2019,ISR,IRN,8,10,86,8.6,10.75,G,G
2019,ISR,IRQ,6,7,19,2.714,3.167,G,G
2019,ISR,ISR,17,23,255,11.087,15.0,G,G
2019,ISR,ITA,1,1,1,1.0,1.0,G,G
2019,ISR,JOR,6,6,12,2.0,2.0,G,G
2019,ISR,LBN,8,12,51,4.25,6.375,G,G
2019,ISR,LBY,1,1,1,1.0,1.0,G,G
2019,ISR,POL,1,1,1,1.0,1.0,G,R
2019,ISR,PSE,1,1,3,3.0,3.0,G,G
2019,ISR,SAU,2,2,5,2.5,2.5,G,G
2019,ISR,TUR,1,1,5,5.0,5.0,G,G
2019,ISR,USA,7,7,19,2.714,2.714,G,P
2019,ISR,YEM,7,8,16,2.0,2.286,G,G
2019,ITA,AFG,3,3,16,5.333,5.333,G,G
2019,ITA,BEL,1,1,1,1.0,1.0,G,R
2019,ITA,BFA,1,1,1,1.0,1.0,G,G
2019,ITA,BGD,1,1,1,1.0,1.0,G,G
2019,ITA,CAF,2,2,3,1.5,1.5,G,G
2019,ITA,CAN,5,5,6,1.2,1.2,G,G
2019,ITA,CHE,1,1,1,1.0,1.0,G,G
2019,ITA,COG,1,1,1,1.0,1.0,G,G
2019,ITA,DEU,1,1,1,1.0,1.0,G,R
2019,ITA,DOM,1,1,1,1.0,1.0,G,R
2019,ITA,ERI,1,1,1,1.0,1.0,G,G
2019,ITA,ETH,2,2,2,1.0,1.0,G,G
2019,ITA,FRA,1,1,1,1.0,1.0,G,P
2019,ITA,GNQ,1,1,1,1.0,1.0,G,R
2019,ITA,IDN,1,1,1,1.0,1.0,G,R
2019,ITA,IRQ,1,1,1,1.0,1.0,G,G
2019,ITA,ITA,16,16,90,5.625,5.625,G,G
2019,ITA,JPN,1,1,1,1.0,1.0,G,G
2019,ITA,LBN,1,1,2,2.0,2.0,G,G
2019,ITA,LBY,1,1,1,1.0,1.0,G,G
2019,ITA,MLI,1,1,1,1.0,1.0,G,G
2019,ITA,MOZ,1,1,1,1.0,1.0,G,G
2019,ITA,MWI,1,1,1,1.0,1.0,G,G
2019,ITA,NLD,1,1,1,1.0,1.0,G,G
2019,ITA,NZL,1,1,1,1.0,1.0,G,G
2019,ITA,POL,1,1,1,1.0,1.0,G,R
